ID,logFC,fdr,pseudo_t,Rank_FC,Rank_t,Normed_FC,Normed_t
POU6F1,-0.418042709,0.347568704,-0.4589593354799954,0.20263326910725754,0.21560693641618497,45.32119599719328,NA
D630039A03RIK,-0.550640988,0.347533181,-0.45900372449181354,0.14797687861271677,0.2155427103403982,44.627943752304084,NA
GM9830,-0.86321719,0.347359929,-0.45922028265897624,0.07379576107899807,0.21547848426461144,42.99372832077921,NA
ANKRA2,-0.349849297,0.347051959,-0.4596054997978879,0.23750802825947334,0.21541425818882468,45.67772578258856,NA
ANK,-0.232264422,0.346711458,-0.46003180569304736,0.3094412331406551,0.21528580603725112,46.292484730996684,NA
NDUFS6,-0.236521529,0.346711458,-0.46003180569304736,0.30642260757867695,0.21528580603725112,46.27022766245295,NA
ZFP213,-0.345523729,0.346380711,-0.460446300660194,0.2405908798972383,0.21522157996146435,45.700340779925156,NA
GM4117,-0.623285813,0.346294746,-0.4605540975366423,0.12652536929993577,0.21515735388567758,44.2481410249185,NA
TWISTNB,-0.308872109,0.346154976,-0.46072942099661757,0.25998715478484263,0.21509312780989082,45.891963311042815,NA
CDKN2AIP,-0.347980442,0.345868837,-0.4610885664292018,0.23885677585099552,0.21502890173410405,45.6874965573972,NA
TRIM23,-0.364630427,0.345868837,-0.4610885664292019,0.23095696852922287,0.21496467565831728,45.60044686440216,NA
TMEM175,-0.307048265,0.345556791,-0.46148056770775686,0.26120745022479125,0.21490044958253052,45.90149875868861,NA
DRG2,-0.229149394,0.345490789,-0.46156352669730055,0.3118175979447656,0.21483622350674375,46.30877076555293,NA
TMEM18,-0.276115996,0.344730712,-0.4625200236475552,0.28227360308285165,0.21477199743095696,46.0632192959798,NA
MKX,-0.840981998,0.344730712,-0.46252002364755523,0.07829158638407194,0.2147077713551702,43.109978673994895,NA
CYP2D34,-0.876301406,0.344644806,-0.46262826219383757,0.07186897880539499,0.21464354527938342,42.92532123297217,NA
ERF,-0.334483696,0.34455701,-0.46273890995376576,0.24553628773281952,0.21457931920359666,45.758060440531764,NA
ESS2,-0.387536757,0.34455701,-0.4627389099537658,0.21965317919075145,0.21445086705202313,45.480687657763646,NA
OCIAD2,-0.609655961,0.34455701,-0.4627389099537658,0.13018625561978164,0.21445086705202313,44.319400814772244,NA
C1S1,-0.230315021,0.344547273,-0.4627511830609715,0.3109184328837508,0.21438664097623636,46.302676617570405,NA
GM20671,-0.282434628,0.344440502,-0.46288578648408296,0.2775850995504175,0.2143224149004496,46.03018413253979,NA
CDK2AP2,-0.533382426,0.344007971,-0.4634314942854212,0.15427103403982018,0.21425818882466283,44.71817521639465,NA
TAB3,-0.310895972,0.344007971,-0.46343149428542124,0.25889531149646755,0.21419396274887603,45.88138212116101,NA
GM17115,-0.784267981,0.343694162,-0.46382784474004707,0.08773281952472704,0.21412973667308927,43.4064917200046,NA
E330011M16RIK,-0.739933355,0.343624526,-0.46391584621934134,0.09672447013487476,0.2140655105973025,43.638282654491945,NA
CTDSP1,-0.270183836,0.343595236,-0.4639528663578357,0.28580603725112397,0.21400128452151573,46.09423390090572,NA
METTL5,-0.382011434,0.343568818,-0.46398625923268644,0.22235067437379577,0.21393705844572897,45.509575231587185,NA
AAMP,-0.196491796,0.343535143,-0.46402882882191865,0.3349389852280026,0.21355170199100834,46.47951169293849,NA
ACTR8,-0.231344261,0.343535143,-0.46402882882191865,0.31001926782273603,0.21355170199100834,46.29729553007884,NA
PDE8A,-0.273174093,0.343535143,-0.46402882882191865,0.28407193320488117,0.21355170199100834,46.078600195900805,NA
ZFP526,-0.411897868,0.343535143,-0.46402882882191865,0.2061014771997431,0.21355170199100834,45.353322544007185,NA
GM48702,-0.669192888,0.343535143,-0.46402882882191865,0.11342324983943482,0.21355170199100834,44.008128989769496,NA
GM45457,-0.875117605,0.343535143,-0.46402882882191865,0.07199743095696853,0.21355170199100834,42.931510398525006,NA
TRUB2,-0.365177836,0.343244965,-0.46439582463382706,0.23057161207450225,0.21348747591522158,45.597584892731156,NA
COQ5,-0.226642545,0.343146326,-0.4645206466537363,0.31374438021836865,0.2134232498394348,46.321877109843015,NA
FAM168A,-0.271161516,0.342413187,-0.46544951814485025,0.28516377649325625,0.21335902376364804,46.08912238015376,NA
DCTN6,-0.321349277,0.342316452,-0.46557222782351343,0.2529865125240848,0.21329479768786128,45.82673000039132,NA
1700019D03RIK,-0.840846138,0.342075639,-0.46587785310107577,0.07842003853564547,0.2132305716120745,43.11068897921682,NA
SLC16A13,-0.520025679,0.341332582,-0.4668222540377016,0.15850995504174695,0.21316634553628774,44.788007154727474,NA
GINS2,-0.397795,0.34054553,-0.46782481589253017,0.2138728323699422,0.21310211946050098,45.42705536297067,NA
GM31834,-0.869129941,0.34054553,-0.4678248158925302,0.0728965960179833,0.21303789338471418,42.96281519026851,NA
LMOD2,-0.867485002,0.340532949,-0.467840860618787,0.07321772639691715,0.21297366730892742,42.97141528419926,NA
SGPL1,-0.237244609,0.340115814,-0.46837317467336753,0.30578034682080923,0.21284521515735388,46.26644724511259,NA
RBM7,-0.263772081,0.340115814,-0.46837317467336753,0.28921001926782275,0.21284521515735388,46.12775593136457,NA
ITPKA,-0.647203526,0.338800417,-0.47005606380565335,0.11843288375080283,0.21278098908156712,44.12309409101475,NA
FADD,-0.34343479,0.338745507,-0.47012645640697753,0.24116891457931922,0.21271676300578035,45.711262201093724,NA
TMEM150A,-0.440462164,0.337618468,-0.47157380514139874,0.1928709055876686,0.21265253692999359,45.20398227748926,NA
ALKBH8,-0.405714233,0.337586366,-0.47161510141407487,0.20912010276172127,0.21252408477842002,45.385651914174396,NA
ANGEL1,-0.526513945,0.337586366,-0.47161510141407487,0.15626204238921002,0.21252408477842002,44.754085108349045,NA
TSC22D3,-0.445791567,0.337171427,-0.47214923601055175,0.19043031470777136,0.21245985870263326,45.17611901545046,NA
CPHX1,-0.842227979,0.337010847,-0.47235612074161737,0.07777777777777778,0.2123956326268465,43.10346441806448,NA
MBD6,-0.285456511,0.336500062,-0.4730148514214148,0.2752729608220938,0.21233140655105973,46.01438508002311,NA
2210016L21RIK,-0.333825291,0.336463191,-0.47306244056327923,0.2459858702633269,0.21226718047527296,45.76150272309937,NA
GEMIN2,-0.410708677,0.336216507,-0.4733809681034885,0.206679511881824,0.2122029543994862,45.359539889636174,NA
DEDD,-0.257440775,0.336130322,-0.4734923084668647,0.2933847141939627,0.21213872832369943,46.16085735719515,NA
L3MBTL2,-0.249602881,0.335822613,-0.47389006349735124,0.2983943481053308,0.21207450224791266,46.20183554825224,NA
ZRANB2,-0.316468009,0.335689832,-0.4740618132743883,0.2561335902376365,0.2120102761721259,45.85225031652534,NA
2810402E24RIK,-0.44314203,0.335532544,-0.47426535032607886,0.19171483622350674,0.2119460500963391,45.18997136321108,NA
PSMC2,-0.262831571,0.335500693,-0.4743065784286251,0.2899165061014772,0.21188182402055233,46.13267311938359,NA
RNF144B,-0.389378402,0.335250003,-0.4746312095900594,0.21881824020552343,0.21181759794476557,45.471059142671535,NA
ATP13A3,-0.28834364,0.335191739,-0.47470669335597715,0.27360308285163776,0.2117533718689788,45.9992905503231,NA
ABCB11,-0.491488991,0.334964189,-0.475001620876651,0.1697495183044316,0.21168914579319204,44.9372030806995,NA
1300002E11RIK,-0.527923845,0.334774611,-0.47524748592579924,0.1558766859344894,0.21162491971740527,44.74671384872606,NA
OS9,-0.197489401,0.334748132,-0.4752818378091745,0.3344251766217084,0.2115606936416185,46.474296000012615,NA
PIGW,-0.425693602,0.334117599,-0.4761006481353215,0.199165061014772,0.21149646756583174,45.28119548747582,NA
CREB3L3,-0.300644949,0.334117599,-0.47610064813532155,0.26525369299935775,0.21143224149004497,45.934976668245305,NA
SLC16A12,-0.585485692,0.334003731,-0.47624868186010655,0.1363519588953115,0.21136801541425818,44.44576816561717,NA
PRKCE,-0.320237764,0.33373726,-0.4765953039563693,0.2538214515093128,0.2113037893384714,45.83254122877442,NA
ANKLE2,-0.236787314,0.33373726,-0.47659530395636934,0.30622992935131665,0.21117533718689788,46.26883808146217,NA
NNAT,-0.818687645,0.33373726,-0.47659530395636934,0.08169556840077072,0.21117533718689788,43.226538333608595,NA
USP20,-0.317485364,0.33297399,-0.47758968973888083,0.25549132947976877,0.2111111111111111,45.8469313663631,NA
SPRYD4,-0.297724027,0.33297399,-0.4775896897388809,0.2674373795761079,0.21104688503532434,45.9502478749979,NA
RALGPS1,-0.55451045,0.332451381,-0.47827185865353256,0.14617854849068723,0.21098265895953758,44.60771337497004,NA
CRYZ,-0.220374661,0.332451381,-0.4782718586535326,0.3179190751445087,0.2109184328837508,46.35464695185361,NA
MAP2K3,-0.397267415,0.332451381,-0.47827185865353267,0.2140655105973025,0.21085420680796405,45.42981369051744,NA
2610008E11RIK,-0.483936212,0.332155623,-0.4786583910706893,0.1733461785484907,0.21078998073217725,44.97669062937955,NA
GM20633,-0.872288411,0.331945845,-0.4789327630913665,0.07219010918432883,0.21072575465639048,42.946302031617975,NA
GM17108,-0.838715833,0.331608292,-0.479374618276109,0.07874116891457932,0.21066152858060372,43.121826670706376,NA
ZFP959,-0.458870622,0.331514941,-0.47949689366152887,0.18387925497752086,0.21059730250481695,45.10773891045846,NA
CP,-0.216870939,0.331173965,-0.4799438122895272,0.3201669877970456,0.21046885035324342,46.372965162016555,NA
GM10125,-0.850172482,0.331173965,-0.4799438122895272,0.07630057803468208,0.21046885035324342,43.0619288522878,NA
MIOX,-0.890800541,0.33114754,-0.4799784668541269,0.06987797045600513,0.21040462427745665,42.84951664513359,NA
RAB17,-0.320381508,0.33100991,-0.4801590038258247,0.2536287732819525,0.2103403982016699,45.83178970430938,NA
SENP6,-0.305210332,0.330991753,-0.48018282698322945,0.2625561978163134,0.21021194605009633,45.9111078666485,NA
TFAP4,-0.504000354,0.330991753,-0.48018282698322945,0.16493256262042388,0.21021194605009633,44.8717909912532,NA
TMEM218,-0.58241997,0.330911508,-0.48028812926205,0.13725112395632627,0.21014771997430956,44.4617964178293,NA
FGFR4,-0.298408868,0.330911508,-0.48028812926205006,0.2669877970456005,0.2100834938985228,45.94666737935178,NA
SRSF9,-0.282503575,0.330911508,-0.4802881292620501,0.27739242132305714,0.21001926782273603,46.02982366283469,NA
PKNOX1,-0.25798099,0.330261481,-0.481142075913955,0.2930635838150289,0.2098908156711625,46.158032997299244,NA
PSMD10,-0.358951298,0.330261481,-0.481142075913955,0.23333333333333334,0.2098908156711625,45.63013856898503,NA
WNT5B,-0.466724335,0.329730669,-0.48184065625989986,0.17996146435452795,0.20976236351958896,45.06667801427619,NA
OLFR344,-0.824924065,0.329730669,-0.48184065625989986,0.08086062941554271,0.20976236351958896,43.19393299213903,NA
GM44873,-0.629838998,0.329512829,-0.4821276722522249,0.12447013487475915,0.2096981374438022,44.21387956808297,NA
PFN4,-0.883740367,0.329512829,-0.48212767225222497,0.07084136159280668,0.2096339113680154,42.88642874921005,NA
ZFP637,-0.30486971,0.329482034,-0.48216826163867055,0.2628131021194605,0.20956968529222864,45.91288871152778,NA
CCDC91,-0.309280469,0.329313365,-0.4823906433301026,0.2594733461785485,0.20950545921644187,45.889828317369755,NA
ZSCAN29,-0.259354672,0.329278312,-0.4824368732629128,0.2918432883750803,0.20937700706486834,46.150851093149015,NA
ACAD9,-0.370956343,0.329278312,-0.4824368732629128,0.22768143866409762,0.20937700706486834,45.567373618647736,NA
NELFB,-0.238036514,0.328992089,-0.48281454504380616,0.30513808606294157,0.20931278098908157,46.262306995909285,NA
DPY19L3,-0.444406772,0.328867834,-0.48297860204014814,0.19113680154142582,0.2092485549132948,45.18335902074843,NA
EHHADH,-0.546684756,0.328719606,-0.4831743922868532,0.14971098265895955,0.20918432883750804,44.64862778181025,NA
AKR1C6,-0.459669286,0.328104799,-0.48398741739214024,0.1836223506743738,0.20912010276172127,45.103563323753356,NA
CBLL1,-0.371032405,0.327820149,-0.48436435665145994,0.22761721258831086,0.20905587668593448,45.56697595019647,NA
ELAC2,-0.22851557,0.327535202,-0.4847420171598983,0.3122029543994862,0.2089916506101477,46.31208453337992,NA
AW209491,-0.34145596,0.327139154,-0.48526747376400964,0.2418111753371869,0.20886319845857418,45.721607948791956,NA
GM26596,-0.659494358,0.327139154,-0.48526747376400964,0.11535003211303789,0.20886319845857418,44.058834984940255,NA
9430064I24RIK,-0.785612066,0.326981719,-0.48547652733774777,0.08734746307000642,0.2087989723827874,43.399464555318914,NA
PEX6,-0.256358048,0.326938029,-0.48553455992049394,0.2940912010276172,0.2086062941554271,46.16651808619566,NA
TRAPPC11,-0.271424517,0.326938029,-0.48553455992049394,0.28497109826589595,0.2086062941554271,46.087747354512146,NA
GM48271,-0.530608316,0.326938029,-0.48553455992049394,0.15529865125240847,0.2086062941554271,44.73267885852012,NA
MFSD14B,-0.282304749,0.326867992,-0.48562760489643003,0.27764932562620426,0.20854206807964035,46.030863167810786,NA
TUBGCP6,-0.366381617,0.326819138,-0.4856925198127093,0.2298651252408478,0.20847784200385355,45.59129126745261,NA
GM30122,-0.850338672,0.326015109,-0.4867622723146556,0.07623635195889532,0.2084136159280668,43.06105997532011,NA
HGSNAT,-0.287862698,0.32585273,-0.48697863612620285,0.27379576107899806,0.20834938985228002,46.001805018260974,NA
GM18190,-0.90125588,0.325732387,-0.48713905814956204,0.0684649967886962,0.20828516377649325,42.794853890175595,NA
SLC34A2,-0.898271634,0.325302875,-0.48771209844234575,0.06872190109184328,0.2082209377007065,42.810456168383155,NA
MRPL14,-0.350619978,0.325210359,-0.48783562917610684,0.2371868978805395,0.20815671162491972,45.67369649700981,NA
ERMP1,-0.346851723,0.325108002,-0.4879723409262807,0.23962748876043674,0.20809248554913296,45.693397742438975,NA
ABCF3,-0.241498516,0.32492972,-0.4882105636882639,0.302504816955684,0.20796403339755942,46.244206906855254,NA
"NAT8F4",-0.474004251,0.32492972,-0.4882105636882639,0.17739242132305716,0.20796403339755942,45.02861705188916,NA
NDUFA9,-0.216293945,0.324836958,-0.4883345651994771,0.3205523442517662,0.20789980732177263,46.375981810413535,NA
METAP1,-0.237229914,0.324713056,-0.4885002489940723,0.305844572896596,0.20783558124598586,46.26652407372465,NA
GM43294,-0.748519785,0.324681361,-0.48854264222460975,0.09486191393705845,0.2077713551701991,43.59339095666618,NA
SUPT4A,-0.258931774,0.324681361,-0.4885426422246098,0.29242132305716123,0.20770712909441233,46.153062094604465,NA
FKBP3,-0.324859316,0.324652138,-0.4885817327310223,0.250417469492614,0.20764290301862556,45.80837876359738,NA
"NAP1L1",-0.298102748,0.32386958,-0.489629841920555,0.26718047527296085,0.2073859987154785,45.94826784037439,NA
GM2606,-0.394832179,0.32386958,-0.489629841920555,0.21528580603725112,0.2073859987154785,45.44254562668257,NA
CYP2G1,-0.802688867,0.32386958,-0.489629841920555,0.08400770712909442,0.2073859987154785,43.310183376724005,NA
E030018B13RIK,-0.90726995,0.32386958,-0.489629841920555,0.0676300578034682,0.2073859987154785,42.76341104220002,NA
MRE11A,-0.351581975,0.32379817,-0.4897256100642625,0.23673731535003212,0.2073217726396917,45.66866697034583,NA
AC124512.1,-0.794820236,0.323175201,-0.4905619724088044,0.08574181117533719,0.20719332048811817,43.351322267410175,NA
GM17249,-0.81779469,0.323175201,-0.4905619724088044,0.0819524727039178,0.20719332048811817,43.231206893887084,NA
IMPDH2,-0.233167509,0.323175201,-0.49056197240880445,0.3086705202312139,0.2071290944123314,46.287763198448886,NA
SLC45A3,-0.421988886,0.322687842,-0.4912173973224062,0.2010276172125883,0.20700064226075787,45.30056453738391,NA
GM2011,-0.748252106,0.322687842,-0.4912173973224062,0.09492614001284522,0.20700064226075787,43.59479043989521,NA
ZFP629,-0.326052659,0.322602769,-0.4913319092463152,0.24977520873474632,0.20687219010918434,45.802139710421784,NA
SLC30A10,-0.908821997,0.322602769,-0.4913319092463152,0.0674373795761079,0.20687219010918434,42.75529660757056,NA
PRKCZ2,-0.90830836,0.322602769,-0.49133190924631526,0.06750160565189467,0.20680796403339757,42.7579820119815,NA
RSAD1,-0.389238751,0.322527189,-0.4914336685172509,0.21888246628131022,0.20674373795761078,45.471789268054614,NA
ALS2,-0.221200551,0.322420047,-0.49157796304930196,0.3172125883108542,0.206679511881824,46.35032902178053,NA
CSNK2A1,-0.246095885,0.322280665,-0.49176574889564284,0.3006422607578677,0.20661528580603725,46.22017087558945,NA
ACSL5,-0.243413652,0.322257229,-0.4917973316018798,0.30147719974309567,0.20655105973025048,46.23419416505136,NA
MRPS17,-0.225620149,0.322227219,-0.49183777688322605,0.31438664097623636,0.20648683365446371,46.327222415434555,NA
NUP54,-0.295994461,0.32175673,-0.4924723604413047,0.26846499678869623,0.20642260757867695,45.9592904170371,NA
A130014A01RIK,-0.624931306,0.321549665,-0.49275193854187965,0.12588310854206808,0.20635838150289018,44.23953803455692,NA
TAOK3,-0.284830456,0.321272178,-0.49312688249158354,0.276043673731535,0.20629415542710342,46.017658229851655,NA
SH2B1,-0.290365142,0.321162737,-0.4932748496139923,0.2721258831085421,0.20622992935131662,45.98872170425574,NA
RIBC1,-0.759810592,0.320713643,-0.4938825650057977,0.09210019267822736,0.2061014771997431,43.53436019579665,NA
GPR84,-0.910644998,0.320713643,-0.4938825650057977,0.06730892742453436,0.2061014771997431,42.74576556730958,NA
GM44440,-0.910805489,0.320590651,-0.494049146605431,0.06724470134874759,0.20603725112395632,42.74492648593633,NA
DHX34,-0.327043716,0.320506507,-0.4941631489048925,0.24900449582530507,0.20597302504816956,45.79695825184446,NA
ATG2A,-0.462938186,0.320283956,-0.49446481592620145,0.18182402055234426,0.2059087989723828,45.08647281337562,NA
1110025M09RIK,-0.794337362,0.319408458,-0.49565358784032504,0.08593448940269749,0.20584457289659602,43.35384683625845,NA
ZMYND11,-0.285284586,0.319408458,-0.4956535878403251,0.2754656390494541,0.20578034682080926,46.015283940800956,NA
ADNP2,-0.377787318,0.319274203,-0.4958361705534221,0.22427745664739884,0.2057161207450225,45.53165981610637,NA
PHF7,-0.351650327,0.319150203,-0.4960048749949411,0.23660886319845859,0.2056518946692357,45.668309611428356,NA
GM44189,-0.856021159,0.318673439,-0.4966541328753295,0.075208734746307,0.20558766859344893,43.03135071439296,NA
EVI5L,-0.422953108,0.318564108,-0.4968031568953057,0.2006422607578677,0.20552344251766216,45.29552337794268,NA
SBF1,-0.208936444,0.318495515,-0.4968966789470472,0.32524084778420037,0.2054592164418754,46.41444840382252,NA
